Qty,Source,Identifier,Title,Source URL,Product Image,Price,Discounts and Taxes,Prep And Ship,Adjusted Price,In Stock,Amazon Title,Amazon URL,K URL,Camel Camel Camel URL,Amazon Seller Central URL,Amazon Image,Match Quality,Amazon Category,Brand,Variations,ASIN,Parent ASIN,Amazon UPC/EAN,UPC / EAN,Buy Box,Amazon Sells and In Stock,Amazon Buy Box Price,Average Price (30 days),Average Price (90 days),Amazon Return After Fees,GST/VAT to Remit,Gross Profit,Gross ROI,New Sellers,Competitive FBA Sellers,Potential Monthly Profit,Weight (lbs),Product Size,Sales Rank,Average Rank (30 Days),Average Rank (90 Days),Estimated Monthly Sales,Reviews,Rating,Last Update,Note,Amazon In Stock (30 days),Amazon In Stock (90 Days),Profit Margin,Length,Width,Height,WeightUnits,SizeUnits,Process ID,Process Name,Fulfillment Fee,Closing Fee,Referral Percent
1,target.com,,Gas Relief Extra Strength 125mg Chewable Tablets - Cherry Cr&#232;me - 48ct - up &#38; up&#8482;,https://www.target.com/p/gas-relief-extra-strength-125mg-chewable-tablets-cherry-cr-232-me-48ct-up-38-up-8482/-/A-14223043,https://target.scene7.com/is/image/Target/GUEST_84719428-b5ca-4d69-8d3c-45b0f8589d3e,$5.59,0.39,$0.50,$6.48,Yes,"Up&Up Gas Relief, Extra Strength, Simethicone 125mg, 48ct, Compare to Extra-Strength Gas-X",https://amazon.com/dp/B00GH1ADLM/,,http://camelcamelcamel.com/product/B00GH1ADLM,https://www.amazon.com/dp/B00GH1ADLM,https://m.media-amazon.com/images/I/41yN7wAbT9L.jpg,11,Health & Household,Up & Up&#153;,1,B00GH1ADLM,,368163110586,368163110586,MF,out of stock,$17.86,,,$11.44,0,$4.96,77 %,1,0,0,0.21,Large Standard-Size,972826,0,0,0,0,0,2022-05-14T05:15:36.000000Z,,0,0,43,598,433,189,hundredths-pounds,hundredths-inches,8237720,,3.72,0,0.15%
4,target.com,,Gatorade Single Chews Fruit Punch,https://www.target.com/p/gatorade-single-chews-fruit-punch/-/A-53225097,https://target.scene7.com/is/image/Target/GUEST_f2c306ae-a557-4e18-a214-7d377518c0d2,$3.96,0.28,$0.50,$4.74,Yes,Gatorade G Series 01 Prime Energy Chews Friut Punch (4 Pack),https://amazon.com/dp/B008UWHWYW/,,http://camelcamelcamel.com/product/B008UWHWYW,https://www.amazon.com/dp/B008UWHWYW,https://m.media-amazon.com/images/I/51VDTH3GM4L.jpg,100,Health & Household,Gatorade,1,B008UWHWYW,,52000134469,52000134469,,out of stock,$30.00,$37.96,$27.60,$21.72,0,$16.98,358 %,1,,4397.82,0.6,Large Standard-Size,0,18544,10015,259,0,0,2022-05-14T00:01:59.000000Z,,1,35,78,570,230,140,hundredths-pounds,hundredths-inches,8237720,,3.77,0,0.15%
16,target.com,,Gatorade Single Chews Fruit Punch,https://www.target.com/p/gatorade-single-chews-fruit-punch/-/A-53225097,https://target.scene7.com/is/image/Target/GUEST_f2c306ae-a557-4e18-a214-7d377518c0d2,$15.84,1.11,$0.50,$17.46,Yes,"Gatorade Prime Energy Chews, Fruit Punch 1 Ounce (Pack of 16)",https://amazon.com/dp/B00HC76NW8/,,http://camelcamelcamel.com/product/B00HC76NW8,https://www.amazon.com/dp/B00HC76NW8,https://m.media-amazon.com/images/I/5110Khr+LkL.jpg,100,Health & Household,Gatorade,4,B00HC76NW8,B00L85RMAM,52000134469,52000134469,FBA,out of stock,$80.00,$38.22,$27.73,$62.53,0,$45.07,258 %,2,1,653.52,1.52,Large Standard-Size,29257,18608,10090,29,4660,4.6,2022-05-14T06:22:33.000000Z,,0,34,72,693,638,370,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
4,target.com,,Gatorade Single Chews Fruit Punch,https://www.target.com/p/gatorade-single-chews-fruit-punch/-/A-53225097,https://target.scene7.com/is/image/Target/GUEST_f2c306ae-a557-4e18-a214-7d377518c0d2,$3.96,0.28,$0.50,$4.74,Yes,"Gatorade G Series 01 Prime Energy Chews, Strawberry Flavor (4 Pack) @ 1 Oz. Total of 4 Ounces",https://amazon.com/dp/B00D6329BG/,,http://camelcamelcamel.com/product/B00D6329BG,https://www.amazon.com/dp/B00D6329BG,https://m.media-amazon.com/images/I/415ee9lJUlL.jpg,73,Health & Household,Gatorade,1,B00D6329BG,,52000102499,52000134469,MF,never,$16.99,,,$10.71,0,$5.97,126 %,1,0,5.97,0.1,Large Standard-Size,274380,0,0,1,0,0,2022-05-13T17:16:04.000000Z,,0,0,56,610,310,140,hundredths-pounds,hundredths-inches,8237720,,3.72,0,0.15%
1,target.com,,Banana Boat Dry Oil Clear Sunscreen Spray - SPF 15 - 6oz,https://www.target.com/p/banana-boat-dry-oil-clear-sunscreen-spray-spf-15-6oz/-/A-14500860,https://target.scene7.com/is/image/Target/GUEST_fc902514-84b9-4eed-9f4b-b24b95bb49b5,$7.59,0.53,$0.50,$8.62,Yes,"Banana Boat Deep Tanning Oil Sunscreen with Coconut Oil, Broad Spectrum Spray, SPF 15, 6oz. - Twin Pack",https://amazon.com/dp/B08Q32H4W1/,,http://camelcamelcamel.com/product/B08Q32H4W1,https://www.amazon.com/dp/B08Q32H4W1,https://m.media-amazon.com/images/I/41b8ImW07pL.jpg,100,Health & Household,Banana Boat,4,B08Q32H4W1,B094YVD4KW,,79656044836,FBA,yes,$22.22,$18.65,$17.26,$13.52,0,$4.90,57 %,12,1,80.85,0.97,Large Standard-Size,10189,10201,10584,33,1598,4.8,2022-05-14T05:40:25.000000Z,,27,65,36,724,413,201,hundredths-pounds,hundredths-inches,8237720,,5.34,0,0.15%
2,target.com,,Boston Simplus Multipurpose Contact Lens Solution - 3.5 fl oz,https://www.target.com/p/boston-simplus-multipurpose-contact-lens-solution-3-5-fl-oz/-/A-11053322,https://target.scene7.com/is/image/Target/GUEST_75d55f70-6ce7-423e-b04d-137b202f3801,$19.98,1.4,$0.50,$21.88,Yes,"Boston Simplus Multi-Action Solution, 3.5-Ounce Bottles (Pack of 2)",https://amazon.com/dp/B001ET7D38/,,http://camelcamelcamel.com/product/B001ET7D38,https://www.amazon.com/dp/B001ET7D38,https://m.media-amazon.com/images/I/41uewPfWGQL.jpg,100,Health & Household,Boston,1,B001ET7D38,,310119056110,310119056110,MF,out of stock,$35.81,,,$26.46,0,$4.58,21 %,3,0,0,0.6,Large Standard-Size,795285,0,0,0,6,3.1,2022-05-14T05:20:18.000000Z,,0,1,17,560,380,200,hundredths-pounds,hundredths-inches,8237720,,3.96,0,0.15%
1,target.com,,Gentle Laxative 5mg Tablets - 25ct - up &#38; up&#8482;,https://www.target.com/p/gentle-laxative-5mg-tablets-25ct-up-38-up-8482/-/A-11303418,https://target.scene7.com/is/image/Target/GUEST_f5434de0-d131-442f-b951-fdf8ed97666a,$1.29,0.09,$0.50,$1.88,Yes,"Gentle Laxative Tablets, Bisacodyl 5mg, 25ct, By Up&Up, Compare to Dulcolax",https://amazon.com/dp/B002GD0B6M/,,http://camelcamelcamel.com/product/B002GD0B6M,https://www.amazon.com/dp/B002GD0B6M,https://m.media-amazon.com/images/I/51+ihoda4gL.jpg,70,Health & Household,Unknown,1,B002GD0B6M,,,349483003529,MF,out of stock,$12.90,,,$5.81,0,$3.93,209 %,2,0,0,0,,953433,0,0,0,1,5,2022-05-14T06:59:23.000000Z,,0,0,68,0,0,0,,,8237720,,,,
1,target.com,,Quest Nutrition Gooey Caramel Candy Bites - 8ct,https://www.target.com/p/quest-nutrition-gooey-caramel-candy-bites-8ct/-/A-81806936,https://target.scene7.com/is/image/Target/GUEST_55631434-0f42-4c73-b754-e39e3f7eb07c,$7.99,0.56,$0.50,$9.05,Yes,"Quest Nutrition Gooey Caramel Candy Bites, 0.74 Oz, 8 Count-Pack of 3",https://amazon.com/dp/B08XYF38MP/,,http://camelcamelcamel.com/product/B08XYF38MP,https://www.amazon.com/dp/B08XYF38MP,https://m.media-amazon.com/images/I/51z9bW43rtS.jpg,100,Health & Household,Quest Nutrition,2,B08XYF38MP,B09B35VQST,888849011643,888849011643,MF,out of stock,$37.40,$24.66,$24.24,$26.28,0,$17.23,190 %,10,0,499.67,1.59,Large Standard-Size,6491,7586,6167,29,953,4.4,2022-05-14T05:22:45.000000Z,,35,77,66,843,626,480,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
1,target.com,,J.R. Watkins Lemon Foaming Hand Soap - 9oz,https://www.target.com/p/j-r-watkins-lemon-foaming-hand-soap-9oz/-/A-15723926,https://target.scene7.com/is/image/Target/GUEST_eef725e6-ec9e-49ed-9724-b72ddcef5f5d,$3.59,0.25,$0.50,$4.34,Yes,J.R. Watkins Lemon Scent Foam Hand Soap 9,https://amazon.com/dp/B01A280PP4/,,http://camelcamelcamel.com/product/B01A280PP4,https://www.amazon.com/dp/B01A280PP4,https://m.media-amazon.com/images/I/41im8wOyVdL.jpg,100,Beauty & Personal Care,J.r. Watkins,1,B01A280PP4,,818570001330,818570001330,MF,out of stock,$37.65,$37.81,$37.64,$28.01,0,$23.67,545 %,2,0,0,0.71,Large Standard-Size,747505,742137,717590,0,3,5,2022-05-14T06:46:32.000000Z,,0,0,85,720,280,213,hundredths-pounds,hundredths-inches,8237720,,3.96,0,0.15%
1,target.com,,KIND Minis Salted Caramel Dark Chocolate + Dark Chocolate Almond Coconut - 20ct,https://www.target.com/p/kind-minis-salted-caramel-dark-chocolate-dark-chocolate-almond-coconut-20ct/-/A-78324922,https://target.scene7.com/is/image/Target/GUEST_0589cb24-8456-4fde-b5f6-14b6f8587fba,$13.99,0.98,$0.50,$15.47,Yes,"KIND 27967 Minis, Peanut Butter Dark Chocolate Peanut Butter, 0.7 oz, 20/Pack",https://amazon.com/dp/B08P6Z3RLS/,,http://camelcamelcamel.com/product/B08P6Z3RLS,https://www.amazon.com/dp/B08P6Z3RLS,https://images-na.ssl-images-amazon.com/images/I/01RmK+J4pJL.gif,100,Grocery & Gourmet Food,Kind,0,B08P6Z3RLS,,602652279690,602652279690,,,$34.28,,,$23.69,0,$8.22,53 %,3,0,-8.22,1.16,Large Standard-Size,0,0,0,,0,0,2022-05-14T03:06:11.000000Z,,0,0,35,670,591,300,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
1,target.com,,CLIF Builders Protein Bars - Chocolate Peanut Butter - 20g Protein - 6ct,https://www.target.com/p/clif-builders-protein-bars-chocolate-peanut-butter-20g-protein-6ct/-/A-14358638,https://target.scene7.com/is/image/Target/GUEST_6b353466-ca98-4f52-b2f8-7b74ecaddc71,$8.49,0.59,$0.50,$9.58,Yes,"CLIF Chocolate Peanut Butter Builder Bar 6 Count, 14.4 OZ",https://amazon.com/dp/B00EZWTMEE/,,http://camelcamelcamel.com/product/B00EZWTMEE,https://www.amazon.com/dp/B00EZWTMEE,https://m.media-amazon.com/images/I/41xuFWo3aFL.jpg,100,Health & Household,Clif,1,B00EZWTMEE,,722252168504,722252168504,MF,out of stock,$24.32,,,$16.67,0,$7.09,74 %,1,0,0,0.65,Large Standard-Size,604284,0,0,0,3,2.7,2022-05-14T05:25:21.000000Z,,0,0,43,630,610,240,hundredths-pounds,hundredths-inches,8237720,,3.96,0,0.15%
1,target.com,,Dr. Bronner's 18-In-1 Hemp Baby Pure Castile Liquid Soap - Unscented - 32 fl oz,https://www.target.com/p/dr-bronner-39-s-18-in-1-hemp-baby-pure-castile-liquid-soap-unscented-32-fl-oz/-/A-10770135,https://target.scene7.com/is/image/Target/GUEST_57acd34d-92e5-4346-a78b-2093012e3b76,$15.99,1.12,$0.50,$17.61,Yes,Unscented 32oz Liquid Soap - One Size -,https://amazon.com/dp/B00IK382CM/,,http://camelcamelcamel.com/product/B00IK382CM,https://www.amazon.com/dp/B00IK382CM,https://m.media-amazon.com/images/I/41svPPsVzpL.jpg,100,Beauty & Personal Care,Dr. Bronner's,1,B00IK382CM,,,18787772324,FBA,out of stock,$34.76,$33.56,$31.10,$23.43,0,$5.82,33 %,4,1,0,2.3,Large Standard-Size,0,845394,834018,,1,5,2022-05-14T06:32:28.000000Z,,0,0,25,890,315,315,hundredths-pounds,hundredths-inches,8237720,,6.08,0,0.15%
1,target.com,,Reese Quartered Artichoke Hearts 14oz,https://www.target.com/p/reese-quartered-artichoke-hearts-14oz/-/A-13022344,https://target.scene7.com/is/image/Target/GUEST_565ee234-82d5-4a1a-9758-35e1074c0a87,$2.49,0.17,$0.50,$3.16,Yes,"Reese Artichoke Hearts, 14 oz",https://amazon.com/dp/B00D7TUTB6/,,http://camelcamelcamel.com/product/B00D7TUTB6,https://www.amazon.com/dp/B00D7TUTB6,https://m.media-amazon.com/images/I/517GPg6LCRL.jpg,100,Grocery & Gourmet Food,Reese,10,B00D7TUTB6,B099P5B8F4,70670005988,70670005988,MF,out of stock,$25.26,$28.04,$27.45,$15.35,0,$12.19,386 %,2,0,487.6,2.17,Large Standard-Size,8114,8390,9049,40,0,0,2022-05-14T02:28:44.000000Z,,7,2,79,580,500,300,hundredths-pounds,hundredths-inches,8237720,,6.08,0,0.15%
3,target.com,,Reese Quartered Artichoke Hearts 14oz,https://www.target.com/p/reese-quartered-artichoke-hearts-14oz/-/A-13022344,https://target.scene7.com/is/image/Target/GUEST_565ee234-82d5-4a1a-9758-35e1074c0a87,$7.47,0.52,$0.50,$8.48,Yes,Reese Artichoke Hrts Quarter - 3 Pack,https://amazon.com/dp/B00KOBSNA4/,,http://camelcamelcamel.com/product/B00KOBSNA4,https://www.amazon.com/dp/B00KOBSNA4,https://m.media-amazon.com/images/I/51KqpGYDoEL.jpg,100,Grocery & Gourmet Food,Reese,1,B00KOBSNA4,,70670005988,70670005988,FBA,out of stock,$22.00,$19.75,$18.79,$11.85,0,$3.37,40 %,6,1,0,3.12,Large Standard-Size,527303,476652,411407,0,1,5,2022-05-13T23:19:32.000000Z,,0,0,28,900,700,300,hundredths-pounds,hundredths-inches,8237720,,6.43,0,0.15%
1,target.com,,Reese Quartered Artichoke Hearts 14oz,https://www.target.com/p/reese-quartered-artichoke-hearts-14oz/-/A-13022344,https://target.scene7.com/is/image/Target/GUEST_565ee234-82d5-4a1a-9758-35e1074c0a87,$2.49,0.17,$0.50,$3.16,Yes,Reese Quartered Artichoke Hearts Cans - 14 oz,https://amazon.com/dp/B00YD3R7K6/,,http://camelcamelcamel.com/product/B00YD3R7K6,https://www.amazon.com/dp/B00YD3R7K6,https://m.media-amazon.com/images/I/51RFvTReeFL.jpg,100,Grocery & Gourmet Food,Reese,1,B00YD3R7K6,,70670005988,70670005988,MF,out of stock,$13.59,$11.98,$11.74,$7.73,0,$4.57,145 %,7,0,0,0.9,Large Standard-Size,567752,565132,560559,0,0,0,2022-05-13T23:19:35.000000Z,,0,0,59,430,310,310,hundredths-pounds,hundredths-inches,8237720,,4.52,0,0.08%
12,target.com,,Reese Quartered Artichoke Hearts 14oz,https://www.target.com/p/reese-quartered-artichoke-hearts-14oz/-/A-13022344,https://target.scene7.com/is/image/Target/GUEST_565ee234-82d5-4a1a-9758-35e1074c0a87,$29.88,2.09,$0.50,$32.42,Yes,Reese Artichoke Hearts - Quartered - Case of 12 - 14 oz.,https://amazon.com/dp/B077NJJ9RS/,,http://camelcamelcamel.com/product/B077NJJ9RS,https://www.amazon.com/dp/B077NJJ9RS,https://m.media-amazon.com/images/I/51oXB87zPoL.jpg,66,Grocery & Gourmet Food,Reese,1,B077NJJ9RS,,,70670005988,MF,out of stock,$75.62,,,$59.12,0,$26.70,82 %,3,0,-26.7,13.35,,0,0,0,,0,0,2022-05-12T04:50:05.000000Z,,0,0,45,0,0,0,hundredths-pounds,hundredths-inches,8237720,,,,
1,target.com,,Larabar Apple Pie Protein Bar - 9.6oz/6ct,https://www.target.com/p/larabar-apple-pie-protein-bar-9-6oz-6ct/-/A-82603460,https://target.scene7.com/is/image/Target/GUEST_c7c62713-2d0e-4bd4-af46-5e1e89cead90,$6.39,0.45,$0.50,$7.34,Yes,"Larabar Apple Pie, Gluten Free Vegan Fruit & Nut Bar, 1.6 oz, 6 ct",https://amazon.com/dp/B08TQ12ZZR/,,http://camelcamelcamel.com/product/B08TQ12ZZR,https://www.amazon.com/dp/B08TQ12ZZR,https://m.media-amazon.com/images/I/51Mcp2E30bL.jpg,100,Grocery & Gourmet Food,LÄrabar,1,B08TQ12ZZR,,21908115399,21908115399,FBA,out of stock,$18.97,$18.21,$12.09,$12.14,0,$4.80,65 %,7,3,0,0.75,Large Standard-Size,329298,291457,217275,0,87,4.4,2022-05-14T06:23:02.000000Z,,1,1,40,595,535,160,hundredths-pounds,hundredths-inches,8237720,,3.96,0,0.15%
1,target.com,,Hemorrhoid Treatment Cream - 1.8oz - up &#38; up&#8482;,https://www.target.com/p/hemorrhoid-treatment-cream-1-8oz-up-38-up-8482/-/A-81404365,https://target.scene7.com/is/image/Target/GUEST_b7d7cfd5-9142-429d-8772-879ae954fb52,$2.99,0.21,$0.50,$3.70,Yes,Up & Up Hemorrhoid Maximum Strength Cream 0.9 Oz,https://amazon.com/dp/B079K4Y74L/,,http://camelcamelcamel.com/product/B079K4Y74L,https://www.amazon.com/dp/B079K4Y74L,https://m.media-amazon.com/images/I/21lQIU0t+LL.jpg,68,Health & Household,Up & Up,1,B079K4Y74L,,,370030147151,MF,out of stock,$13.95,$13.95,$12.63,$8.13,0,$4.43,120 %,3,0,0,0.06,Large Standard-Size,686419,564395,594894,0,0,0,2022-05-13T19:50:53.000000Z,,0,0,54,550,175,131,hundredths-pounds,hundredths-inches,8237720,,3.72,0,0.15%
3,target.com,,Quest Protein Bar - Chocolate Brownie - 4ct,https://www.target.com/p/quest-protein-bar-chocolate-brownie-4ct/-/A-52047996,https://target.scene7.com/is/image/Target/GUEST_da192b9a-bcad-48c2-a2b8-9eca5328c7b5,$20.97,1.47,$0.50,$22.94,Yes,"Quest Nutrition Protein Bar, Chocolate Brownie, 12 Count",https://amazon.com/dp/B00I3F6LGG/,,http://camelcamelcamel.com/product/B00I3F6LGG,https://www.amazon.com/dp/B00I3F6LGG,https://m.media-amazon.com/images/I/51ntcg1o5cL.jpg,77,Grocery & Gourmet Food,Quest,1,B00I3F6LGG,,,,MF,out of stock,$41.00,$43.58,$44.04,$29.41,0,$6.47,28 %,5,0,25.88,1.9,Large Standard-Size,155368,443321,440263,4,1,1,2022-05-14T03:04:42.000000Z,,0,0,22,738,538,225,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
3,target.com,,ONE Bar Protein Bar - Peanut Butter Cup - 4ct,https://www.target.com/p/one-bar-protein-bar-peanut-butter-cup-4ct/-/A-76543402,https://target.scene7.com/is/image/Target/GUEST_087d6de9-8d4c-4015-8984-af303975734d,$23.97,1.68,$0.50,$26.15,Yes,"ONE 1 One Protein Bars, Peanut Butter Cup, 4Count, (Pack Of 12)",https://amazon.com/dp/B089YF5X4B/,,http://camelcamelcamel.com/product/B089YF5X4B,https://www.amazon.com/dp/B089YF5X4B,https://m.media-amazon.com/images/I/41u8TpHIwjL.jpg,90,Grocery & Gourmet Food,One Brands,1,B089YF5X4B,,788434104715,788434104715,MF,out of stock,$145.99,,,$116.03,0,$89.88,344 %,1,0,0,0.6,Large Standard-Size,636891,0,0,0,1,5,2022-05-14T05:36:15.000000Z,,0,0,77,1200,1000,700,hundredths-pounds,hundredths-inches,8237720,,7.7,0,0.15%
1,target.com,,ZonePerfect Protein Bar Oatmeal Chocolate Chunk - 5 ct/7.05oz,https://www.target.com/p/zoneperfect-protein-bar-oatmeal-chocolate-chunk-5-ct-7-05oz/-/A-50850847,https://target.scene7.com/is/image/Target/GUEST_49e1c718-263e-478a-b2fb-a79af0ffb601,$4.99,0.35,$0.50,$5.84,Yes,"Zone Perfect Nutrition Bars, Oatmeal Chocolate Chunk, 1.41-Ounce, 5 Count",https://amazon.com/dp/B01H96HWGM/,,http://camelcamelcamel.com/product/B01H96HWGM,https://www.amazon.com/dp/B01H96HWGM,https://m.media-amazon.com/images/I/51gPigeZPIL.jpg,31,Grocery & Gourmet Food,Zone Perfect,1,B01H96HWGM,,638102660350,638102660350,MF,out of stock,$15.50,,,$9.19,0,$3.35,57 %,5,0,53.6,0.51,Large Standard-Size,93716,0,0,16,92,4.6,2022-05-14T05:36:49.000000Z,,93,98,36,559,496,197,hundredths-pounds,hundredths-inches,8237720,,3.96,0,0.15%
1,target.com,,9 Elements Liquid Laundry Detergent - Eucalyptus - 65 fl oz,https://www.target.com/p/9-elements-liquid-laundry-detergent-eucalyptus-65-fl-oz/-/A-81260462,https://target.scene7.com/is/image/Target/GUEST_d102af33-949a-48c2-b34e-cf129bc6e35f,$12.99,0.91,$0.50,$14.40,Yes,"9 Elements Liquid Laundry Detergent, Eucalyptus Scent, 46 Oz, 46 Fl Oz",https://amazon.com/dp/B08V7P8V1B/,,http://camelcamelcamel.com/product/B08V7P8V1B,https://www.amazon.com/dp/B08V7P8V1B,https://m.media-amazon.com/images/I/41XYtctoxTL.jpg,85,Health & Household,9 Elements,2,B08V7P8V1B,B09KM1NB5H,,,MF,out of stock,$32.99,,,$20.74,0,$6.34,44 %,1,0,63.4,3.46,Large Standard-Size,239271,0,0,10,260,4.3,2022-05-14T05:37:07.000000Z,,19,86,31,949,626,354,hundredths-pounds,hundredths-inches,8237720,,7.21,0,0.15%
8,target.com,,Summer's Eve Feminine Cleansing Wash - Aloe Love - 15 fl oz,https://www.target.com/p/summer-39-s-eve-feminine-cleansing-wash-aloe-love-15-fl-oz/-/A-15024511,https://target.scene7.com/is/image/Target/GUEST_f0d83765-3744-4253-861c-d8ff18bb8200,$31.92,2.23,$0.50,$34.66,Yes,"Summer's Eve Cleansing Wash Aloe Love, Sensitive Skin, 15 Ounces Each (8)",https://amazon.com/dp/B07BN2NHXB/,,http://camelcamelcamel.com/product/B07BN2NHXB,https://www.amazon.com/dp/B07BN2NHXB,https://m.media-amazon.com/images/I/31QZ8VSTqqL.jpg,100,Health & Household,Summer's Eve,0,B07BN2NHXB,B07BN2PS6P,41608002508,41608002508,,,$66.75,,,$51.58,0,$16.92,49 %,1,0,-16.92,0,,0,0,0,,0,0,2022-05-13T22:13:38.000000Z,,0,0,33,0,0,0,,,8237720,,,,
7,target.com,,Summer's Eve Feminine Cleansing Wash - Aloe Love - 15 fl oz,https://www.target.com/p/summer-39-s-eve-feminine-cleansing-wash-aloe-love-15-fl-oz/-/A-15024511,https://target.scene7.com/is/image/Target/GUEST_f0d83765-3744-4253-861c-d8ff18bb8200,$27.93,1.96,$0.50,$30.39,Yes,"Summer's Eve Cleansing Wash Aloe Love, Sensitive Skin, 15 Ounces Each (7)",https://amazon.com/dp/B07BN3VWJ9/,,http://camelcamelcamel.com/product/B07BN3VWJ9,https://www.amazon.com/dp/B07BN3VWJ9,https://m.media-amazon.com/images/I/31QZ8VSTqqL.jpg,100,Health & Household,Summer's Eve,0,B07BN3VWJ9,B07BN2PS6P,41608002508,41608002508,,,$69.39,,,$53.82,0,$23.43,77 %,1,0,-23.43,0,,0,0,0,,0,0,2022-05-13T22:13:41.000000Z,,0,0,44,0,0,0,,,8237720,,,,
11,target.com,,Summer's Eve Feminine Cleansing Wash - Aloe Love - 15 fl oz,https://www.target.com/p/summer-39-s-eve-feminine-cleansing-wash-aloe-love-15-fl-oz/-/A-15024511,https://target.scene7.com/is/image/Target/GUEST_f0d83765-3744-4253-861c-d8ff18bb8200,$43.89,3.07,$0.50,$47.47,Yes,"Summer's Eve Cleansing Wash Aloe Love, Sensitive Skin, 15 Ounces Each (11)",https://amazon.com/dp/B07BN4W3RJ/,,http://camelcamelcamel.com/product/B07BN4W3RJ,https://www.amazon.com/dp/B07BN4W3RJ,https://m.media-amazon.com/images/I/31QZ8VSTqqL.jpg,100,Health & Household,Summer's Eve,0,B07BN4W3RJ,B07BN2PS6P,41608002508,41608002508,,,$90.41,,,$71.69,0,$24.22,51 %,1,0,-24.22,0,,0,0,0,,0,0,2022-05-13T22:13:44.000000Z,,0,0,34,0,0,0,,,8237720,,,,
9,target.com,,Summer's Eve Feminine Cleansing Wash - Aloe Love - 15 fl oz,https://www.target.com/p/summer-39-s-eve-feminine-cleansing-wash-aloe-love-15-fl-oz/-/A-15024511,https://target.scene7.com/is/image/Target/GUEST_f0d83765-3744-4253-861c-d8ff18bb8200,$35.91,2.51,$0.50,$38.93,Yes,"Summer's Eve Cleansing Wash Aloe Love, Sensitive Skin, 15 Ounces Each (9)",https://amazon.com/dp/B07C8MPSZF/,,http://camelcamelcamel.com/product/B07C8MPSZF,https://www.amazon.com/dp/B07C8MPSZF,https://m.media-amazon.com/images/I/31QZ8VSTqqL.jpg,100,Health & Household,Summer's Eve,0,B07C8MPSZF,B07BN2PS6P,41608002508,41608002508,,,$76.60,,,$59.95,0,$21.02,54 %,1,0,-21.02,0,,0,0,0,,0,0,2022-05-13T22:13:48.000000Z,,0,0,35,0,0,0,,,8237720,,,,
1,target.com,,Method French Lavender Hand Soap - 12oz,https://www.target.com/p/method-french-lavender-hand-soap-12oz/-/A-13532549,https://target.scene7.com/is/image/Target/GUEST_b9ac6f2e-b918-4421-a67d-92887d9b65ce,$3.69,0.26,$0.50,$4.45,Yes,"Method 716237100085, 6",https://amazon.com/dp/B07DQCB9VX/,,http://camelcamelcamel.com/product/B07DQCB9VX,https://www.amazon.com/dp/B07DQCB9VX,https://m.media-amazon.com/images/I/41QW2DUyRiL.jpg,100,Industrial & Scientific,Method,1,B07DQCB9VX,,817939000311,817939000311,FBA,out of stock,$16.25,$14.84,$14.03,$7.59,0,$3.14,71 %,17,1,0,2.72,Large Standard-Size,997549,994939,959164,0,1,5,2022-05-14T07:01:07.000000Z,,0,0,41,1067,839,358,hundredths-pounds,hundredths-inches,8237720,,5.79,0,0.15%
6,target.com,,Method French Lavender Hand Soap - 12oz,https://www.target.com/p/method-french-lavender-hand-soap-12oz/-/A-13532549,https://target.scene7.com/is/image/Target/GUEST_b9ac6f2e-b918-4421-a67d-92887d9b65ce,$22.14,1.55,$0.50,$24.20,Yes,"Method Gel Hand Soap, French Lavender, 12 Fl Oz (Pack of 6)",https://amazon.com/dp/B0916N859B/,,http://camelcamelcamel.com/product/B0916N859B,https://www.amazon.com/dp/B0916N859B,https://m.media-amazon.com/images/I/31z9LfeR2NL.jpg,100,Beauty & Personal Care,Method,1,B0916N859B,,817939000311,817939000311,,,$43.57,,,$31.87,0,$7.67,32 %,1,0,-7.67,0,,0,0,0,,0,0,2022-05-14T03:33:09.000000Z,,0,0,24,0,0,0,,,8237720,,,,
2,target.com,,CLIF Bar Blueberry Crisp Energy Bars - 6ct,https://www.target.com/p/clif-bar-blueberry-crisp-energy-bars-6ct/-/A-13508821,https://target.scene7.com/is/image/Target/GUEST_d922d802-cb26-4945-9750-2e91c605de8c,$12.58,0.88,$0.50,$13.96,Yes,"Clif Blueberry Crisp Energy Bar, 12 Count",https://amazon.com/dp/B075X4166Z/,,http://camelcamelcamel.com/product/B075X4166Z,https://www.amazon.com/dp/B075X4166Z,https://m.media-amazon.com/images/I/41tpoRiyhuL.jpg,55,Health & Household,Clif,1,B075X4166Z,,,722252660077,MF,out of stock,$39.36,$41.98,$45.58,$28.44,0,$14.48,104 %,1,0,0,4.15,Large Standard-Size,0,498449,543840,1,0,0,2022-05-13T22:04:26.000000Z,,0,0,51,1100,560,260,hundredths-pounds,hundredths-inches,8237720,,4.95,0,0.15%
